City,CityCode,District,DistrictCode,Ward,WardCode,Level,English
Thành phố Hồ Chí Minh,79,Quận Thủ Đức,762,Phường Linh Chiểu,26815,Phường,
Thành phố Hồ Chí Minh,79,Quận Thủ Đức,762,Phường Linh Tây,26818,Phường,
Thành phố Hồ Chí Minh,79,Quận Thủ Đức,762,Phường Linh Đông,26821,Phường,
Thành phố Hồ Chí Minh,79,Quận Thủ Đức,762,Phường Bình Thọ,26824,Phường,
Thành phố Hồ Chí Minh,79,Quận Thủ Đức,762,Phường Trường Thọ,26827,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Long Bình,26830,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Long Thạnh Mỹ,26833,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Tân Phú,26836,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Hiệp Phú,26839,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Tăng Nhơn Phú A,26842,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Tăng Nhơn Phú B,26845,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Phước Long B,26848,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Phước Long A,26851,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Trường Thạnh,26854,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Long Phước,26857,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Long Trường,26860,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Phước Bình,26863,Phường,
Thành phố Hồ Chí Minh,79,Quận 9,763,Phường Phú Hữu,26866,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 15,26869,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 13,26872,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 17,26875,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 6,26876,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 16,26878,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 12,26881,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 14,26882,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 10,26884,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 05,26887,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 07,26890,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 04,26893,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 01,26896,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 9,26897,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 8,26898,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 11,26899,Phường,
Thành phố Hồ Chí Minh,79,Quận Gò Vấp,764,Phường 03,26902,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 13,26905,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 11,26908,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 27,26911,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 26,26914,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 12,26917,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 25,26920,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 05,26923,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 07,26926,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 24,26929,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 06,26932,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 14,26935,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 15,26938,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 02,26941,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 01,26944,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 03,26947,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 17,26950,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 21,26953,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 22,26956,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 19,26959,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 28,26962,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 02,26965,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 04,26968,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 12,26971,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 13,26974,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 01,26977,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 03,26980,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 11,26983,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 07,26986,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 05,26989,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 10,26992,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 06,26995,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 08,26998,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 09,27001,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 14,27004,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 15,27007,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Tân Sơn Nhì,27010,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Tây Thạnh,27013,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Sơn Kỳ,27016,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Tân Quý,27019,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Tân Thành,27022,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Phú Thọ Hòa,27025,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Phú Thạnh,27028,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Phú Trung,27031,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Hòa Thạnh,27034,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Hiệp Tân,27037,Phường,
Thành phố Hồ Chí Minh,79,Quận Tân Phú,767,Phường Tân Thới Hòa,27040,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 04,27043,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 05,27046,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 09,27049,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 07,27052,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 03,27055,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 01,27058,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 02,27061,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 08,27064,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 15,27067,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 10,27070,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 11,27073,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 17,27076,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 14,27079,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 12,27082,Phường,
Thành phố Hồ Chí Minh,79,Quận Phú Nhuận,768,Phường 13,27085,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Thảo Điền,27088,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường An Phú,27091,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Bình An,27094,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Bình Trưng Đông,27097,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Bình Trưng Tây,27100,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Bình Khánh,27103,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường An Khánh,27106,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Cát Lái,27109,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Thạnh Mỹ Lợi,27112,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường An Lợi Đông,27115,Phường,
Thành phố Hồ Chí Minh,79,Quận 2,769,Phường Thủ Thiêm,27118,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 08,27121,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 07,27124,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 14,27127,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 12,27130,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 11,27133,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 13,27136,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 06,27139,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 09,27142,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 10,27145,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 04,27148,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 05,27151,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 03,27154,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 02,27157,Phường,
Thành phố Hồ Chí Minh,79,Quận 3,770,Phường 01,27160,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 15,27163,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 13,27166,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 14,27169,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 12,27172,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 11,27175,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 10,27178,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 09,27181,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 01,27184,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 08,27187,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 02,27190,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 04,27193,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 07,27196,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 05,27199,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 06,27202,Phường,
Thành phố Hồ Chí Minh,79,Quận 10,771,Phường 03,27205,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 15,27208,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 05,27211,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 14,27214,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 11,27217,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 03,27220,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 10,27223,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 13,27226,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 08,27229,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 09,27232,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 12,27235,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 07,27238,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 06,27241,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 04,27244,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 01,27247,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 02,27250,Phường,
Thành phố Hồ Chí Minh,79,Quận 11,772,Phường 16,27253,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 12,27256,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 13,27259,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 09,27262,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 06,27265,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 08,27268,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 10,27271,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 05,27274,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 18,27277,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 14,27280,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 04,27283,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 03,27286,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 16,27289,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 02,27292,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 15,27295,Phường,
Thành phố Hồ Chí Minh,79,Quận 4,773,Phường 01,27298,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 04,27301,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 09,27304,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 03,27307,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 12,27310,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 02,27313,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 08,27316,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 15,27319,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 07,27322,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 01,27325,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 11,27328,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 14,27331,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 05,27334,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 06,27337,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 10,27340,Phường,
Thành phố Hồ Chí Minh,79,Quận 5,774,Phường 13,27343,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 14,27346,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 13,27349,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 09,27352,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 06,27355,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 12,27358,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 05,27361,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 11,27364,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 02,27367,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 01,27370,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 04,27373,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 08,27376,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 03,27379,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 07,27382,Phường,
Thành phố Hồ Chí Minh,79,Quận 6,775,Phường 10,27385,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 08,27388,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 02,27391,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 01,27394,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 03,27397,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 11,27400,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 09,27403,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 10,27406,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 04,27409,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 13,27412,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 12,27415,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 05,27418,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 14,27421,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 06,27424,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 15,27427,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 16,27430,Phường,
Thành phố Hồ Chí Minh,79,Quận 8,776,Phường 07,27433,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Bình Hưng Hòa,27436,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Bình Hưng Hoà A,27439,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Bình Hưng Hoà B,27442,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Bình Trị Đông,27445,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Bình Trị Đông A,27448,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Bình Trị Đông B,27451,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Tân Tạo,27454,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường Tân Tạo A,27457,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường  An Lạc,27460,Phường,
Thành phố Hồ Chí Minh,79,Quận Bình Tân,777,Phường An Lạc A,27463,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Tân Thuận Đông,27466,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Tân Thuận Tây,27469,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Tân Kiểng,27472,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Tân Hưng,27475,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Bình Thuận,27478,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Tân Quy,27481,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Phú Thuận,27484,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Tân Phú,27487,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Tân Phong,27490,Phường,
Thành phố Hồ Chí Minh,79,Quận 7,778,Phường Phú Mỹ,27493,Phường,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Thị trấn Củ Chi,27496,Thị trấn,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phú Mỹ Hưng,27499,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã An Phú,27502,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Trung Lập Thượng,27505,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã An Nhơn Tây,27508,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Nhuận Đức,27511,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phạm Văn Cội,27514,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phú Hòa Đông,27517,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Trung Lập Hạ,27520,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Trung An,27523,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phước Thạnh,27526,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phước Hiệp,27529,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân An Hội,27532,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phước Vĩnh An,27535,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Thái Mỹ,27538,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Thạnh Tây,27541,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Hòa Phú,27544,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Thạnh Đông,27547,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Bình Mỹ,27550,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Phú Trung,27553,Xã,
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Thông Hội,27556,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Thị trấn Hóc Môn,27559,Thị trấn,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Tân Hiệp,27562,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Nhị Bình,27565,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Đông Thạnh,27568,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Tân Thới Nhì,27571,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Thới Tam Thôn,27574,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Xuân Thới Sơn,27577,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Tân Xuân,27580,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Xuân Thới Đông,27583,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Trung Chánh,27586,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Xuân Thới Thượng,27589,Xã,
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Bà Điểm,27592,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Thị trấn Tân Túc,27595,Thị trấn,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Phạm Văn Hai,27598,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Vĩnh Lộc A,27601,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Vĩnh Lộc B,27604,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Bình Lợi,27607,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Lê Minh Xuân,27610,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Tân Nhựt,27613,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Tân Kiên,27616,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Bình Hưng,27619,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Phong Phú,27622,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã An Phú Tây,27625,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Hưng Long,27628,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Đa Phước,27631,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Tân Quý Tây,27634,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Bình Chánh,27637,Xã,
